Task;Timestamp;PosX;PosY;PosZ;RotX;RotY;RotZ;HeadPosX;HeadPosY;HeadPosZ;HeadRotX;HeadRotY;HeadRotZ;LHandPosX;LHandPosY;LHandPosZ;LHandRotX;LHandRotY;LHandRotZ;RHandPosX;RHandPosY;RHandPosZ;RHandRotX;RHandRotY;RHandRotZ;HipPosX;HipPosY;HipPosZ;HipRotX;HipRotY;HipRotZ;LLegPosX;LLegPosY;LLegPosZ;LLegRotX;LLegRotY;LLegRotZ;RLegPosX;RLegPosY;RLegPosZ;RLegRotX;RLegRotY;RLegRotZ;TargetPosX;TargetPosY;TargetPosZ;GWAngle
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1798629;0.9789846;-0.6226754;27.2595;12.34003;355.6205;0;0;0;0;0;0;0.357118;0.7306481;-0.382936;309.9732;359.5986;346.4429;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.181922;0.979184;-0.6219079;27.18765;12.32476;355.6203;0;0;0;0;0;0;0.3623388;0.7296237;-0.383312;310.0961;0.9761153;345.3884;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.183883;0.9794165;-0.6213143;27.03736;12.36323;355.5627;0;0;0;0;0;0;0.3660285;0.7288991;-0.3839428;309.9122;1.557403;344.2768;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1844261;0.9794736;-0.6212046;26.99022;12.368;355.5877;0;0;0;0;0;0;0.3668993;0.7284631;-0.3839995;309.9658;1.816006;344.0832;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1862582;0.9798285;-0.6205428;26.87026;12.32178;355.631;0;0;0;0;0;0;0.3694046;0.7269056;-0.3836687;310.288;2.883648;343.903;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1873603;0.979938;-0.6200058;26.84411;12.25245;355.6591;0;0;0;0;0;0;0.3691857;0.7258912;-0.3838244;310.3123;2.527422;344.241;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1882256;0.9800379;-0.6195211;26.79752;12.20029;355.6914;0;0;0;0;0;0;0.3685293;0.7251649;-0.3838776;310.2596;2.385;344.6983;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1891606;0.9801999;-0.6190116;26.73055;12.13365;355.7074;0;0;0;0;0;0;0.3685934;0.7239974;-0.383069;310.6735;2.770154;344.9728;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1896476;0.9802743;-0.6187572;26.69283;12.09863;355.7236;0;0;0;0;0;0;0.3691215;0.7233928;-0.381535;311.0009;3.041775;345.0478;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1910166;0.9803084;-0.6177113;26.65587;11.98388;355.7258;0;0;0;0;0;0;0.3694088;0.7205941;-0.3792196;312.0016;4.222564;346.209;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1914778;0.9803209;-0.6173096;26.63758;11.96042;355.7267;0;0;0;0;0;0;0.3691322;0.719367;-0.3789512;312.5085;4.496608;346.7029;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.192758;0.9804536;-0.6163075;26.57244;11.94719;355.717;0;0;0;0;0;0;0.3687955;0.7188231;-0.3795727;312.0874;4.444671;347.0843;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1937037;0.9805158;-0.6155641;26.5723;11.97158;355.7793;0;0;0;0;0;0;0.3675403;0.7189899;-0.3798381;311.4831;3.420375;347.2497;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1946974;0.9804615;-0.6148772;26.59871;11.96102;355.8389;0;0;0;0;0;0;0.3662696;0.7178758;-0.3796008;311.6663;2.849685;348.6081;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1955431;0.9804115;-0.6141343;26.71189;11.95667;355.8411;0;0;0;0;0;0;0.3661087;0.7169009;-0.3780214;311.8423;3.079806;349.9956;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1963166;0.9802024;-0.6134527;26.88816;11.9524;355.82;0;0;0;0;0;0;0.3675338;0.7170674;-0.3769847;311.5403;3.988265;350.0269;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1972511;0.9799877;-0.6125104;27.07339;11.99872;355.8374;0;0;0;0;0;0;0.3684168;0.7175362;-0.3778541;310.9731;4.700747;349.0911;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1982396;0.9796861;-0.6113377;27.22647;12.04065;355.8622;0;0;0;0;0;0;0.370763;0.7189046;-0.3790812;309.8391;5.846207;346.8556;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.1991625;0.9796252;-0.6101243;27.31601;12.07669;355.9265;0;0;0;0;0;0;0.3730455;0.7194089;-0.3795497;309.391;5.816346;345.1361;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.2006871;0.9796084;-0.6085975;27.53735;12.12747;355.9597;0;0;0;0;0;0;0.3727369;0.7189159;-0.3792267;308.9203;3.362175;345.6588;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.2017539;0.9795027;-0.6072173;27.70148;12.24115;355.9839;0;0;0;0;0;0;0.3731189;0.7200587;-0.3822343;307.2726;2.031056;345.749;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.759;0.07999992;21.05557;0;270;0;0.2029083;0.9795545;-0.6058884;27.78994;12.43512;356.1082;0;0;0;0;0;0;0.3753106;0.7206989;-0.3824053;306.5503;1.914586;344.0672;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.76203;0.07999998;21.05567;0;270;0;0.2034792;0.9796183;-0.6051848;27.80858;12.51613;356.1703;0;0;0;0;0;0;0.3766907;0.7202564;-0.3818221;306.6931;2.222189;342.8825;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.7727;0.08000004;21.0561;0;270;0;0.2046539;0.9799846;-0.6038265;27.82291;12.6404;356.2316;0;0;0;0;0;0;0.3801964;0.7194638;-0.3796546;306.8417;3.212214;340.2915;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.78878;0.07999998;21.0572;0;270;0;0.2067413;0.9805226;-0.6014564;27.9551;12.86864;356.2573;0;0;0;0;0;0;0.3847319;0.7183698;-0.376854;307.0797;4.977965;338.7546;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.81995;0.07999998;21.05988;0;270;0;0.2082968;0.980803;-0.6000514;28.00258;13.0865;356.3857;0;0;0;0;0;0;0.3856691;0.7176496;-0.3738658;307.0363;4.339405;340.5397;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.85276;0.07999998;21.06186;0;270;0;0.209906;0.980962;-0.5984836;28.03502;13.28326;356.548;0;0;0;0;0;0;0.3828816;0.7178395;-0.3741468;306.2685;1.724853;343.8884;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.89384;0.07999998;21.06289;0;270;0;0.2115458;0.9812298;-0.5967433;28.05457;13.48318;356.6624;0;0;0;0;0;0;0.3821697;0.7184682;-0.372118;306.2061;1.259322;345.9732;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.93978;0.07999992;21.06406;0;270;0;0.2133926;0.9815139;-0.5948977;28.13111;13.59343;356.7089;0;0;0;0;0;0;0.3826935;0.7187299;-0.3680403;306.4107;1.844634;347.2273;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-11.98644;0.07999998;21.06541;0;270;0;0.2152644;0.9816753;-0.5930946;28.21164;13.6643;356.7463;0;0;0;0;0;0;0.3819098;0.7180608;-0.3644337;307.2297;2.797389;349.3345;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.02659;0.07999998;21.06657;0;270;0;0.2172306;0.981912;-0.5912623;28.2648;13.74928;356.8402;0;0;0;0;0;0;0.3846019;0.7161323;-0.3580105;308.9803;5.698197;352.1591;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.20855;0.07999998;21.07183;0;270;0;0.227825;0.9806799;-0.5820453;29.2589;13.6727;356.781;0;0;0;0;0;0;0.3972067;0.7160825;-0.3444265;310.4037;16.81592;357.3293;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.23196;0.07999998;21.07251;0;270;0;0.2299268;0.9800391;-0.5803955;29.56808;13.61226;356.745;0;0;0;0;0;0;0.4015991;0.7156159;-0.3397225;311.0023;19.80275;358.7013;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.32856;0.07999998;21.0753;0;270;0;0.2361766;0.9781561;-0.5764773;30.47763;13.353;356.6176;0;0;0;0;0;0;0.4157289;0.7154296;-0.3299202;312.8441;30.30432;4.997619;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.3501;0.07999998;21.07593;0;270;0;0.239102;0.9777448;-0.5746744;30.7216;13.22147;356.6087;0;0;0;0;0;0;0.4257554;0.7165394;-0.3296673;313.2497;36.65375;3.304551;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36286;0.07999998;21.07629;0;270;0;0.2409848;0.9776031;-0.5737388;30.85318;13.11385;356.641;0;0;0;0;0;0;0.4248898;0.721306;-0.3298766;310.6924;35.30592;0.4982374;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999998;21.07641;0;270;0;0.2428808;0.9773923;-0.5726104;31.01125;13.00517;356.6822;0;0;0;0;0;0;0.4231877;0.7265176;-0.3314557;307.4338;33.7328;357.5941;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999998;21.07641;0;270;0;0.2455305;0.9774128;-0.5714285;31.15053;12.82789;356.7969;0;0;0;0;0;0;0.4204394;0.7320462;-0.3321455;302.7565;32.8041;1.964584;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999998;21.07641;0;270;0;0.2463233;0.9774424;-0.5711038;31.17277;12.72134;356.801;0;0;0;0;0;0;0.4173411;0.732868;-0.3307033;301.8762;29.97445;6.09747;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999998;21.07641;0;270;0;0.2485791;0.9772894;-0.5695658;31.3272;12.35179;356.7487;0;0;0;0;0;0;0.4057082;0.7385272;-0.3304472;297.7953;17.91745;14.22991;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999998;21.07641;0;270;0;0.2507375;0.9767461;-0.5683553;31.63618;11.85787;356.6598;0;0;0;0;0;0;0.4005372;0.7445548;-0.3325053;294.6037;12.75433;17.57097;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999998;21.07641;0;270;0;0.2514662;0.9764565;-0.567934;31.75595;11.68488;356.6559;0;0;0;0;0;0;0.4002905;0.7459238;-0.3328066;293.774;12.62114;16.63582;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999998;21.07641;0;270;0;0.2525889;0.9759835;-0.567631;32.00599;11.35449;356.6073;0;0;0;0;0;0;0.4035673;0.7482235;-0.3333173;293.0071;15.55161;14.04359;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999998;21.07641;0;270;0;0.2536139;0.9753352;-0.5673285;32.32451;11.07081;356.5465;0;0;0;0;0;0;0.4066051;0.7498202;-0.3342584;292.8607;19.56794;10.67262;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999998;21.07641;0;270;0;0.2545494;0.9748338;-0.567347;32.65666;10.81919;356.4585;0;0;0;0;0;0;0.4061681;0.7520009;-0.3355117;292.7089;18.54238;8.926631;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999998;21.07641;0;270;0;0.2553498;0.9746459;-0.5674777;32.87255;10.60087;356.4026;0;0;0;0;0;0;0.4018563;0.7561963;-0.3399285;289.759;14.5805;12.49825;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999998;21.07641;0;270;0;0.2560419;0.9748071;-0.5674114;32.9602;10.34821;356.4077;0;0;0;0;0;0;0.3974703;0.7596015;-0.3426216;289.2507;9.075985;17.34512;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999992;21.07641;0;270;0;0.2564975;0.9751076;-0.5676236;33.04736;10.0625;356.5092;0;0;0;0;0;0;0.3905888;0.7624647;-0.3465044;289.2405;359.6284;22.51103;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999992;21.07641;0;270;0;0.256586;0.9754124;-0.5681748;33.2053;9.747464;356.6353;0;0;0;0;0;0;0.3829841;0.767348;-0.3496666;287.3006;352.9543;29.75562;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.365;-12.36697;0.07999992;21.07641;0;270;0;0.256337;0.9757473;-0.569181;33.61361;9.142556;356.8763;0;0;0;0;0;0;0.3754028;0.7728427;-0.3553676;286.6106;340.9296;42.04597;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2558292;0.9758763;-0.5696492;33.92711;8.547622;357.0323;0;0;0;0;0;0;0.3669391;0.7732695;-0.3644595;288.1653;323.1995;54.63826;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2553444;0.9760234;-0.5701776;34.11226;8.216693;357.0796;0;0;0;0;0;0;0.3621154;0.7725431;-0.3747359;287.963;306.5251;65.89363;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2545096;0.9761697;-0.5711434;34.61758;7.452791;357.1204;0;0;0;0;0;0;0.3548225;0.7700933;-0.4137312;291.1699;253.813;106.472;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2529945;0.9759812;-0.5731146;35.44333;6.37709;357.3561;0;0;0;0;0;0;0.3440506;0.775299;-0.4137392;294.3179;252.6636;114.5226;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2519615;0.9759254;-0.5742574;35.83871;5.607565;357.5094;0;0;0;0;0;0;0.340079;0.7782795;-0.4028529;294.5304;270.1848;98.51456;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2508241;0.9759947;-0.575371;36.20045;4.82999;357.442;0;0;0;0;0;0;0.334426;0.7788907;-0.3994498;296.7786;273.8413;90.56464;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2498711;0.9759551;-0.5765626;36.66652;4.12668;357.2616;0;0;0;0;0;0;0.3326365;0.7821873;-0.3991927;296.9709;274.0826;90.55009;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2488288;0.9761024;-0.578064;37.03489;3.662018;357.1481;0;0;0;0;0;0;0.3290376;0.7862291;-0.3986653;297.8558;270.5088;94.59604;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2480594;0.976567;-0.5795634;36.97908;3.46254;357.506;0;0;0;0;0;0;0.3213907;0.7909073;-0.3984558;300.6782;268.8087;96.454;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2478795;0.9768176;-0.5799007;36.91925;3.445343;357.7038;0;0;0;0;0;0;0.3182476;0.7917604;-0.39915;302.0394;268.4587;97.6664;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2471404;0.9773599;-0.5815032;36.85973;3.377315;358.0323;0;0;0;0;0;0;0.3078578;0.7935144;-0.4052704;306.4651;263.7982;103.7579;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2463371;0.9778039;-0.5828283;36.78389;3.255302;358.1447;0;0;0;0;0;0;0.2999991;0.7958559;-0.4146719;309.9076;258.2741;108.5763;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2458709;0.9779698;-0.5839956;36.74989;3.137044;358.1142;0;0;0;0;0;0;0.2953941;0.7981183;-0.4181278;311.1151;256.6661;111.9718;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2453636;0.9780815;-0.5852728;36.81193;3.081016;358.054;0;0;0;0;0;0;0.2914695;0.8000938;-0.4205526;312.6258;254.9809;113.8339;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2450799;0.9780753;-0.5867543;36.90637;3.012404;358.0449;0;0;0;0;0;0;0.2842802;0.7992738;-0.4248674;316.4427;252.8335;116.5761;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2447712;0.9779668;-0.5876157;36.92852;3.066559;358.1191;0;0;0;0;0;0;0.2796577;0.7977766;-0.4299496;319.0349;251.2622;116.6671;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2444382;0.9776636;-0.589118;37.11611;3.17521;358.2619;0;0;0;0;0;0;0.2727524;0.7973881;-0.4280842;321.5393;252.8953;116.0547;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2440933;0.9774325;-0.5900614;37.19453;3.251354;358.3763;0;0;0;0;0;0;0.2701093;0.7962095;-0.432524;322.9989;250.7177;119.3259;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2437778;0.977178;-0.5910895;37.30604;3.271112;358.4554;0;0;0;0;0;0;0.2679127;0.7973105;-0.4337973;323.4851;249.4856;121.0421;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2434285;0.9768678;-0.5917704;37.42446;3.288298;358.4086;0;0;0;0;0;0;0.2644162;0.798118;-0.4379564;324.0808;248.8523;120.4492;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2432795;0.9768225;-0.5922668;37.45536;3.304791;358.3995;0;0;0;0;0;0;0.262743;0.7984307;-0.4387057;324.6497;248.1581;120.6887;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2427902;0.9769385;-0.5927944;37.2755;3.142057;358.3601;0;0;0;0;0;0;0.2577812;0.7973769;-0.4464971;326.8993;244.5651;125.8618;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2425512;0.9771373;-0.5929191;37.10835;3.028045;358.3349;0;0;0;0;0;0;0.2550253;0.7965077;-0.4498888;327.6943;244.1456;126.056;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2415873;0.9778745;-0.5934889;36.68366;2.572874;358.097;0;0;0;0;0;0;0.2457302;0.7941617;-0.4533533;330.2046;244.5607;122.8057;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.240501;0.9784765;-0.5940621;36.30042;2.058742;357.7884;0;0;0;0;0;0;0.2388091;0.7892938;-0.4633931;334.1456;240.4641;125.7161;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2398561;0.9789906;-0.5943694;36.10435;1.806831;357.6474;0;0;0;0;0;0;0.2371602;0.7896193;-0.4682;334.9402;237.212;129.3205;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.239146;0.9795326;-0.5947859;35.87078;1.659511;357.4743;0;0;0;0;0;0;0.235459;0.7915193;-0.4750999;335.048;234.1474;128.7555;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2384162;0.9801024;-0.5948746;35.48302;1.752309;357.2977;0;0;0;0;0;0;0.237701;0.797093;-0.4854648;333.3701;228.0376;129.7305;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2380538;0.9804947;-0.5952179;35.26544;1.977246;357.2671;0;0;0;0;0;0;0.2410927;0.8028443;-0.4905478;332.0067;223.7555;131.4405;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2378919;0.9806097;-0.5952353;35.17782;2.127772;357.2638;0;0;0;0;0;0;0.2429339;0.8062205;-0.4933284;330.9823;221.518;132.7507;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2378429;0.9807452;-0.595578;34.98743;2.725257;357.1531;0;0;0;0;0;0;0.2515388;0.8185597;-0.4974183;326.5359;214.5317;134.6001;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2379297;0.9808233;-0.5959074;34.85236;3.21744;357.1804;0;0;0;0;0;0;0.2612101;0.8297954;-0.4964053;322.0472;208.827;137.9881;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2381297;0.9810673;-0.596344;34.72013;3.824965;357.3251;0;0;0;0;0;0;0.2720442;0.8403378;-0.4928128;317.8633;202.4857;143.6525;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2385662;0.9812146;-0.5965917;34.52121;4.461459;357.4753;0;0;0;0;0;0;0.280057;0.8491499;-0.4917466;313.3006;197.0657;145.6077;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2388099;0.9817294;-0.5970311;34.30574;5.135623;357.6953;0;0;0;0;0;0;0.2883697;0.8570776;-0.485242;308.6541;192.5351;146.4787;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.238966;0.9822282;-0.5977044;34.02766;5.74615;357.9225;0;0;0;0;0;0;0.2954553;0.8624092;-0.478621;304.8148;187.5909;150.1701;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2390326;0.98309;-0.5982454;33.56423;6.476814;358.0656;0;0;0;0;0;0;0.2990295;0.8652229;-0.4710356;300.2784;184.7332;150.4303;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2391294;0.983279;-0.5983181;33.41669;6.666999;358.0749;0;0;0;0;0;0;0.2996818;0.8660402;-0.4683245;298.5181;184.0694;150.3495;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.366;-12.36697;0.07999992;21.07641;0;270;0;0.2390913;0.9838316;-0.5987554;33.13555;6.962982;358.039;0;0;0;0;0;0;0.3003059;0.8665443;-0.4615586;294.7281;184.0625;150.2634;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.367;-12.36697;0.07999992;21.07641;0;270;0;0.2391732;0.9843531;-0.5990255;32.88841;7.210821;357.9514;0;0;0;0;0;0;0.3004895;0.8666857;-0.452127;291.513;184.4472;150.3009;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.367;-12.36697;0.07999992;21.07641;0;270;0;0.2391993;0.9848394;-0.5992641;32.61202;7.523705;357.7996;0;0;0;0;0;0;0.2978564;0.8647684;-0.445076;288.4681;187.804;146.5811;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.367;-12.36697;0.07999992;21.07641;0;270;0;0.2393473;0.985341;-0.5995352;32.32612;7.968293;357.7245;0;0;0;0;0;0;0.2926058;0.8623825;-0.4362651;284.3312;198.0964;137.3919;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.367;-12.36697;0.07999992;21.07641;0;270;0;0.2397743;0.9856567;-0.5998452;32.12296;8.415753;357.8311;0;0;0;0;0;0;0.2858124;0.8595771;-0.4210061;280.4933;226.0497;111.9347;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.367;-12.36697;0.07999992;21.07641;0;270;0;0.2400502;0.9858248;-0.6002982;32.05935;8.890491;357.9456;0;0;0;0;0;0;0.2809787;0.8544402;-0.4101412;279.7224;251.3453;89.63504;;;;;;;;;;;;;;;;;;;;;;;
MW;2022/09/22_20:51:54.367;-12.36697;0.07999992;21.07641;0;270;0;0.2400604;0.9858807;-0.6003664;32.06903;9.143947;357.9772;0;0;0;0;0;0;0.2803068;0.8512855;-0.4084191;279.5804;254.6009;86.58578;;;;;;;;;;;;;;;;;;;;;;;
