dt,RightFoot_px,RightFoot_py,RightFoot_pz,RightFoot_rx,RightFoot_ry,RightFoot_rz,LeftFoot_px,LeftFoot_py,LeftFoot_pz,LeftFoot_rx,LeftFoot_ry,LeftFoot_rz,
0.0122228,0.5435727,0.1073766,-0.1694913,359.8308,84.30143,90.83382,0.5413043,0.103947,0.003983259,0.8645384,80.00278,87.41975,
0.0102698,0.5435383,0.1073635,-0.1695061,359.8281,84.29663,90.83308,0.5412817,0.1038097,0.004013777,0.8669822,80.00404,87.41358,
0.0125349,0.5436051,0.1073999,-0.169379,359.8231,84.29317,90.85242,0.5410378,0.1037976,0.004111052,0.8732445,80.01298,87.41144,
0.010845,0.5435636,0.1074225,-0.1693511,359.8167,84.29048,90.86033,0.5410848,0.1037043,0.004193068,0.8678429,80.00864,87.39768,
0.0097062,0.5434704,0.1073776,-0.1693747,359.8196,84.2977,90.85851,0.5410903,0.1037959,0.004163384,0.8664665,80.01321,87.40717,
0.0109302,0.5435853,0.1073841,-0.1694797,359.8113,84.28409,90.87136,0.5413074,0.1037861,0.00400269,0.8687344,79.99862,87.50875,
0.0118675,0.5435679,0.1073346,-0.1694472,359.8136,84.28943,90.86392,0.5411603,0.1037733,0.004121661,0.8702986,80.02119,87.46767,
0.0109001,0.543627,0.1074101,-0.1695263,359.8148,84.28317,90.87582,0.5411863,0.1037841,0.003994703,0.8662171,80.01514,87.49306,
0.0107368,0.5436139,0.1074162,-0.169512,359.8088,84.28617,90.86889,0.5410216,0.1037747,0.004091501,0.8726997,80.0135,87.49842,
0.0114447,0.5435929,0.1074769,-0.1694983,359.8138,84.2775,90.87706,0.5410795,0.1041208,0.003859162,0.8971205,80.02819,87.51531,
0.0106817,0.543587,0.1074526,-0.1695802,359.8108,84.27677,90.87125,0.5411751,0.1041127,0.00387156,0.8920519,80.01685,87.54144,
0.0112733,0.5435317,0.1074653,-0.1695344,359.8101,84.28014,90.87816,0.5410903,0.1040372,0.004019618,0.8857742,80.03776,87.55334,
0.0110077,0.5435939,0.1075079,-0.1695027,359.804,84.27303,90.88391,0.5412838,0.1039158,0.003971338,0.8767864,80.03387,87.56564,
0.0110003,0.5436327,0.1074416,-0.1695035,359.8058,84.28383,90.87608,0.5412116,0.1037702,0.004079938,0.8844541,80.03528,87.57161,
0.0110796,0.5436058,0.1074548,-0.1694942,359.7981,84.28298,90.88004,0.5412307,0.1037507,0.00398469,0.8837523,80.03879,87.58382,
0.0110443,0.5436318,0.1074452,-0.1694417,359.7982,84.27949,90.8874,0.5412869,0.1035366,0.004047632,0.8819352,80.02708,87.58073,
0.0111863,0.5436578,0.1075289,-0.1694541,359.8009,84.2813,90.89095,0.541379,0.103746,0.004084945,0.8789262,80.03994,87.5906,
0.0113816,0.5436442,0.1075391,-0.1694288,359.7939,84.28558,90.89318,0.5413866,0.1036468,0.004101634,0.8759683,80.0345,87.58447,
0.0110748,0.5436051,0.1075155,-0.1693904,359.7859,84.281,90.89449,0.5413895,0.1036256,0.004242539,0.8657441,80.05289,87.59769,
0.0108949,0.5436218,0.1075224,-0.169382,359.7862,84.2766,90.90314,0.5416071,0.1036917,0.0039891,0.8681896,80.05896,87.60459,
0.0118695,0.5435522,0.1075163,-0.169397,359.7845,84.28294,90.90123,0.5414345,0.1037052,0.004070401,0.8677968,80.03783,87.59751,
0.0107398,0.5434203,0.1075887,-0.1694243,359.7849,84.27563,90.90333,0.5411735,0.1039288,0.003862858,0.8676584,80.02972,87.59726,
0.0110657,0.5433557,0.1075696,-0.1694549,359.7837,84.27388,90.90054,0.5412154,0.1039101,0.003994226,0.8603544,80.03114,87.58998,
0.0109891,0.543349,0.1076241,-0.169384,359.7746,84.27077,90.90768,0.5411057,0.1040726,0.004056692,0.8643163,80.02408,87.60744,
0.0115903,0.543375,0.1075401,-0.169408,359.7767,84.27941,90.90661,0.5413287,0.103943,0.003862858,0.854239,80.03999,87.61176,
0.0106341,0.5434279,0.1076193,-0.1693683,359.7697,84.27623,90.91355,0.5411477,0.1040152,0.003956914,0.8570876,80.04038,87.6098,
0.0111075,0.5435138,0.1075674,-0.169427,359.7713,84.26878,90.91848,0.5413313,0.1036723,0.003968596,0.8533015,80.02949,87.61377,
0.0108853,0.5435331,0.1074972,-0.1693897,359.772,84.27105,90.91718,0.541398,0.1038769,0.004126787,0.8407718,80.04298,87.61284,
0.0113641,0.5435333,0.1075195,-0.1693695,359.7726,84.26778,90.92571,0.5414574,0.1039025,0.004034638,0.8395132,80.03503,87.61842,
0.0109184,0.5435882,0.1074647,-0.1694124,359.7653,84.27024,90.92399,0.5415184,0.1039177,0.003918409,0.8289322,80.04104,87.61763,
0.0113448,0.5435879,0.1075275,-0.1694329,359.7684,84.26586,90.93327,0.5414762,0.1042107,0.003978252,0.8235494,80.0585,87.63609,
0.0107463,0.5436163,0.107475,-0.1694487,359.7621,84.27321,90.92588,0.5415876,0.1040246,0.003964424,0.8224445,80.04682,87.62715,
0.0113988,0.5436118,0.1075186,-0.1694711,359.7617,84.26668,90.93539,0.5413315,0.1040449,0.003858328,0.8286367,80.04404,87.64334,
0.0109301,0.5435729,0.107504,-0.1694732,359.764,84.26828,90.93117,0.5413673,0.1038665,0.003900886,0.8310463,80.03983,87.63677,
0.0114857,0.5435884,0.1075788,-0.1694577,359.7602,84.26051,90.93475,0.5411344,0.1039085,0.003819227,0.8348973,80.03764,87.63158,
0.0107562,0.5435624,0.1075754,-0.1694549,359.7574,84.26672,90.9414,0.5412595,0.1037154,0.003883719,0.8380514,80.0366,87.62833,
0.0115631,0.5435486,0.1076389,-0.1693776,359.7493,84.26888,90.94154,0.5411696,0.103892,0.003795385,0.849553,80.0273,87.65445,
0.0106375,0.5435379,0.1076213,-0.1693161,359.7471,84.26674,90.95009,0.5414131,0.1038769,0.00380528,0.8658995,80.01627,87.72589,
0.0114769,0.54355,0.1075391,-0.1692327,359.74,84.26372,90.94317,0.5414517,0.103766,0.003887892,0.8515528,80.00996,87.69122,
0.011349,0.5435147,0.1075642,-0.1692729,359.742,84.2674,90.94733,0.5413456,0.1038655,0.003828049,0.8576477,80.00117,87.71586,
0.0110469,0.5435102,0.1075075,-0.1692742,359.7362,84.25986,90.94303,0.5412886,0.1038004,0.003900886,0.8567408,80.00703,87.71047,
0.011164,0.5434148,0.1075458,-0.169307,359.7362,84.26413,90.95753,0.5411592,0.1039355,0.00388217,0.862624,80.00339,87.72541,
0.0117548,0.5433865,0.1074868,-0.1693178,359.74,84.26263,90.93784,0.541368,0.1038991,0.003867507,0.8682203,79.99436,87.72709,
0.0106148,0.5433476,0.1075329,-0.1693745,359.7339,84.26712,90.94778,0.5411971,0.1039499,0.003875732,0.8749232,79.99653,87.74115,
0.0110764,0.5434964,0.1074945,-0.1695111,359.7447,84.26314,90.94293,0.5413547,0.1039133,0.003736615,0.8834841,79.98659,87.76903,
0.0111051,0.5434892,0.1075354,-0.1694061,359.7402,84.26561,90.95751,0.5413203,0.1038584,0.00377512,0.8917326,79.97719,87.76296,
0.0107525,0.5434148,0.107558,-0.1693677,359.7372,84.26816,90.95484,0.5411706,0.1039218,0.003862739,0.8945009,79.98418,87.78195,
0.0111944,0.5434153,0.1075899,-0.1693184,359.7321,84.26212,90.95178,0.5412858,0.1039114,0.003846049,0.9051778,79.97304,87.79517,
0.0127483,0.5433247,0.1076134,-0.1692969,359.7316,84.25673,90.94337,0.5411301,0.1039625,0.003921866,0.9071075,79.97312,87.80281,
0.0097671,0.5434384,0.1076053,-0.169322,359.726,84.26133,90.95013,0.5413852,0.1038807,0.003770828,0.9154619,79.95478,87.82243,
0.01031,0.5433681,0.1076466,-0.1693195,359.731,84.25266,90.94592,0.5412283,0.1039368,0.003870249,0.9118995,79.96106,87.82337,
0.0108267,0.5434105,0.1076849,-0.1693736,359.7264,84.25308,90.95058,0.5412621,0.1038455,0.003685236,0.9141811,79.95765,87.83978,
0.0115557,0.5435207,0.1076391,-0.1694449,359.7219,84.24992,90.94574,0.5410831,0.1038852,0.00378108,0.9181704,79.95689,87.85134,
0.0107947,0.5434895,0.1076477,-0.1693627,359.728,84.25352,90.94309,0.5412853,0.1038495,0.00369072,0.9341022,79.94415,87.86729,
0.0118318,0.5434809,0.1076437,-0.1693375,359.7217,84.24877,90.94318,0.5412903,0.1037245,0.003706574,0.9317865,79.93639,87.88338,
0.0107796,0.5434771,0.1076741,-0.169382,359.7263,84.25198,90.95033,0.5413017,0.1038668,0.003692269,0.9441149,79.93402,87.89677,
0.0106205,0.5435474,0.1076299,-0.1693151,359.7188,84.25043,90.95693,0.5414045,0.1038744,0.003690958,0.9504746,79.9303,87.89898,
0.0112883,0.5434661,0.1076415,-0.1692822,359.7096,84.25983,90.95346,0.5412998,0.1039933,0.003774285,0.94668,79.92846,87.90673,
0.0111215,0.5434999,0.1075986,-0.1693472,359.7171,84.25475,90.95553,0.5414212,0.1038743,0.003726482,0.9518938,79.92236,87.92593,
0.0118929,0.5435264,0.1075553,-0.1694372,359.7168,84.24805,90.9556,0.5414152,0.1038311,0.003674746,0.9593791,79.91658,87.94784,
0.0111042,0.543546,0.1076615,-0.1693895,359.7153,84.25983,90.96445,0.5413229,0.1039891,0.00375104,0.9657149,79.91589,87.97651,
0.0101448,0.5435507,0.1076422,-0.1694033,359.7042,84.25735,90.95203,0.5413191,0.1038784,0.003761888,0.9739106,79.90921,87.99418,
0.0115079,0.5434852,0.1075806,-0.1694187,359.7158,84.25688,90.96117,0.5412872,0.1039485,0.003767133,0.9729133,79.91604,88.01655,
0.0111695,0.5434694,0.1076233,-0.1693628,359.7099,84.24734,90.95701,0.5411842,0.1038119,0.003759384,0.9800092,79.90614,88.00936,
0.0105626,0.5434115,0.1076544,-0.1693883,359.7106,84.26582,90.96465,0.5410728,0.1038764,0.003825307,0.9858567,79.90485,88.00852,
0.0113526,0.5434237,0.107667,-0.1693212,359.7176,84.25762,90.96111,0.5410888,0.103897,0.003780365,0.9873869,79.91004,88.00948,
0.0118935,0.5434215,0.1077504,-0.1694204,359.7142,84.26517,90.96458,0.5410326,0.103995,0.00375545,0.981647,79.91085,88.01882,
0.0106261,0.5435207,0.1077461,-0.1694205,359.7077,84.26299,90.9605,0.541285,0.1038494,0.003605127,0.9898529,79.9088,88.02473,
0.0107138,0.5435369,0.1077337,-0.1694093,359.6951,84.26699,90.96024,0.5411243,0.1038675,0.003696084,0.9933624,79.90769,88.01654,
0.0124792,0.5435038,0.107762,-0.1694071,359.6958,84.27059,90.96549,0.541122,0.1038149,0.003651857,1.005022,79.91463,88.03102,
0.010406,0.5435798,0.1076729,-0.1693053,359.6892,84.27456,90.96966,0.541203,0.1037421,0.003719091,1.006178,79.90829,88.02691,
0.0117928,0.5435193,0.1076634,-0.1692578,359.6879,84.27353,90.96844,0.5412402,0.1038452,0.003729105,1.008485,79.90491,88.02818,
0.0103994,0.5434735,0.1076559,-0.1692562,359.6866,84.26979,90.97334,0.5412068,0.1038384,0.003727078,1.010458,79.90656,88.02866,
0.0107392,0.5434356,0.1076446,-0.1692592,359.6876,84.27491,90.9691,0.5411167,0.1039111,0.003744602,1.003013,79.9045,88.02625,
0.0109246,0.5434015,0.107612,-0.1693208,359.7026,84.27547,90.97078,0.5411489,0.1038997,0.003807783,1.003131,79.90515,88.02744,
0.0113308,0.5434003,0.1076855,-0.1693178,359.7025,84.27912,90.96658,0.5412478,0.1038524,0.003712058,0.9953042,79.90459,88.0393,
0.0120542,0.5433204,0.1077271,-0.1693046,359.7222,84.27975,90.97689,0.541245,0.1039698,0.003694892,1.011011,79.90612,88.04881,
0.0104251,0.5434217,0.1077692,-0.1693593,359.727,84.27616,90.98969,0.541328,0.1038836,0.003585219,1.011814,79.8933,88.04022,
0.0107102,0.5434031,0.1077933,-0.1693256,359.7249,84.2964,90.98787,0.5413554,0.1038465,0.003690958,1.019132,79.90685,88.05408,
0.0115385,0.5434449,0.107798,-0.1692617,359.7268,84.28626,90.98395,0.5412791,0.1037812,0.003757715,1.021531,79.89583,88.05996,
0.0108784,0.543515,0.1077682,-0.1692704,359.7277,84.29033,90.9939,0.5412488,0.1038442,0.00374186,1.023138,79.89596,88.06538,
0.0117868,0.5433481,0.1078119,-0.1692852,359.7379,84.29939,90.99583,0.5413511,0.1038362,0.003702998,1.038597,79.89524,88.07206,
0.0114799,0.5432813,0.1078748,-0.1692712,359.7511,84.30157,91.03279,0.5413053,0.1039925,0.003691196,1.03511,79.89241,88.0854,
0.0100986,0.5433528,0.107858,-0.1692212,359.733,84.31638,91.01783,0.5411143,0.1040128,0.00372231,1.03775,79.88795,88.09528,
0.0110612,0.5433965,0.1078549,-0.1692756,359.7095,84.32351,91.04285,0.5413103,0.1039367,0.003667474,1.038565,79.88905,88.09472,
0.011316,0.5432918,0.1078652,-0.1692435,359.7068,84.31395,91.05768,0.5411541,0.1039671,0.003721118,1.038118,79.89589,88.09616,
0.0107388,0.5433135,0.1078209,-0.169385,359.7418,84.32092,91.07433,0.5411904,0.1039945,0.003643632,1.047323,79.89346,88.10699,
0.0113405,0.543282,0.1078033,-0.1693474,359.7553,84.3232,91.05727,0.5413861,0.1038128,0.003616691,1.040266,79.89327,88.09635,
0.0112208,0.5431945,0.10783,-0.1693966,359.7443,84.32529,91.07922,0.5412042,0.1038249,0.003657818,1.036837,79.90121,88.09985,
0.0108543,0.5431516,0.1078846,-0.1694359,359.7749,84.32069,91.05486,0.5410776,0.1039242,0.003719091,1.034652,79.90674,88.09874,
0.0115679,0.5431006,0.1079296,-0.1694157,359.7711,84.31102,91.07824,0.5411882,0.1039432,0.003604531,1.037952,79.90141,88.10164,
0.0107913,0.5431874,0.1078711,-0.1694462,359.7856,84.30766,91.08071,0.5413628,0.1038163,0.003582835,1.039805,79.89736,88.09115,
0.0114425,0.543174,0.1079523,-0.1693739,359.7721,84.31164,91.08321,0.5412519,0.1038707,0.003714561,1.039602,79.90543,88.09317,
0.0104633,0.5432875,0.1078895,-0.1693429,359.8274,84.30489,91.07011,0.5413866,0.1039302,0.003622055,1.046389,79.8953,88.09384,
0.0111217,0.5432127,0.107888,-0.1693746,359.8404,84.32372,91.05907,0.5412605,0.1039172,0.003688216,1.048745,79.90298,88.0854,
0.0113063,0.543278,0.1078706,-0.1693935,359.861,84.30772,91.06223,0.5413394,0.1039207,0.003692508,1.051133,79.89033,88.08466,
0.0116993,0.5432444,0.1079106,-0.1694068,359.8665,84.30412,91.04204,0.5413308,0.1038452,0.003674626,1.047722,79.88638,88.07346,
0.0103025,0.5431125,0.1078697,-0.1694658,359.8893,84.30978,91.07261,0.5411541,0.1038294,0.003706574,1.048499,79.89413,88.08139,
0.0113108,0.5432777,0.1079331,-0.1695123,359.9003,84.31509,91.04474,0.5411708,0.103799,0.003679752,1.044799,79.87939,88.07308,
0.0118277,0.5432339,0.1079498,-0.1695681,359.8971,84.31349,91.05153,0.5411439,0.103914,0.003656149,1.051874,79.87959,88.08184,
0.010175,0.543237,0.1079292,-0.1695268,359.9103,84.31947,91.05334,0.5412509,0.1037554,0.003646731,1.048774,79.87696,88.07136,
0.0112117,0.5432196,0.1079386,-0.1694499,359.8825,84.3185,91.08164,0.5412672,0.1037661,0.003793716,1.060868,79.8852,88.07679,
0.0115395,0.5432346,0.1078612,-0.1694496,359.9192,84.31832,91.0215,0.541271,0.1037329,0.00379312,1.052294,79.88399,88.07323,
0.0105634,0.5432367,0.1077904,-0.1695184,359.9297,84.32105,91.0924,0.5411956,0.1037377,0.003906488,1.054764,79.88879,88.07444,
0.0121697,0.5432324,0.1077055,-0.1695166,359.9572,84.31656,91.01665,0.5412397,0.1037936,0.003728271,1.059693,79.88635,88.08038,
0.0106768,0.5432591,0.1077757,-0.1695673,359.9511,84.3182,91.03889,0.5412164,0.1038945,0.003752708,1.055136,79.87968,88.07782,
0.0102821,0.5433788,0.1076931,-0.1696004,359.9697,84.3279,91.03268,0.5411787,0.1038705,0.003837466,1.059585,79.88025,88.0788,
0.0113556,0.5435135,0.1076187,-0.1695439,359.961,84.33958,91.00515,0.5414181,0.1039349,0.003650784,1.048901,79.88532,88.07502,
0.011113,0.5434878,0.1075889,-0.1694616,359.9377,84.3526,90.9878,0.5413392,0.1038683,0.003723502,1.066806,79.8857,88.08333,
0.0118177,0.5437741,0.1075466,-0.1695037,359.8972,84.3662,90.97977,0.54141,0.1038841,0.00366807,1.065378,79.87404,88.08527,
0.0105127,0.5437582,0.1075283,-0.1694613,359.8881,84.38248,90.93559,0.5412893,0.103864,0.0037781,1.055532,79.87781,88.08883,
0.0118134,0.5439661,0.1074834,-0.1694846,359.8753,84.3792,90.94428,0.5414093,0.1039114,0.003666401,1.051529,79.86727,88.10567,
0.0113837,0.5439391,0.1075526,-0.1694744,359.8588,84.37408,90.93034,0.5412602,0.1038882,0.003667235,1.064669,79.86723,88.11283,
0.0103936,0.543849,0.1075336,-0.1695445,359.8539,84.39111,90.98437,0.5414364,0.1038189,0.003606915,1.057542,79.87066,88.10703,
0.0106187,0.5438263,0.1075277,-0.1693929,359.8473,84.4001,90.99529,0.5412838,0.1038566,0.003634691,1.072756,79.8662,88.11777,
0.0119319,0.5440068,0.1075547,-0.1692947,359.8136,84.3849,90.94102,0.5412569,0.1038578,0.003617287,1.066787,79.86363,88.11914,
0.0107856,0.5439241,0.1075888,-0.1692164,359.7654,84.39729,90.92813,0.5411482,0.1038539,0.003742456,1.06402,79.8689,88.12119,
0.0112383,0.5438552,0.1075261,-0.1692493,359.7574,84.40092,90.93051,0.5409968,0.1039178,0.003784776,1.071907,79.86927,88.11377,
0.0113443,0.5438843,0.1075136,-0.1691546,359.6976,84.39625,90.97801,0.5412304,0.1038474,0.003662944,1.059904,79.85938,88.10835,
0.0114988,0.5439727,0.1075485,-0.1691959,359.6679,84.40396,90.87894,0.5410655,0.1038772,0.003728151,1.062049,79.86092,88.10528,
0.0108506,0.5438304,0.1075643,-0.169103,359.6417,84.39924,90.95435,0.5412116,0.1039588,0.003648877,1.059252,79.85463,88.11043,
0.0106173,0.5440764,0.1074651,-0.1691421,359.6327,84.39643,90.8897,0.5410724,0.1040066,0.003718495,1.060915,79.85722,88.11368,
0.0111698,0.5439782,0.107537,-0.1690847,359.6105,84.40148,90.9239,0.5413826,0.1038795,0.003534675,1.059599,79.84849,88.12059,
0.0105724,0.5439436,0.1075324,-0.1689723,359.6461,84.37955,90.9083,0.5413115,0.1038972,0.003667831,1.060562,79.843,88.11886,
0.0114735,0.5437877,0.1075916,-0.1689203,359.5892,84.38978,90.93956,0.5414102,0.1038523,0.003678203,1.043379,79.84277,88.10992,
0.0111539,0.5436463,0.1076462,-0.1689881,359.6086,84.37285,90.91582,0.5412707,0.1038242,0.003639579,1.055365,79.84916,88.10384,
0.0111266,0.543426,0.1077051,-0.1689092,359.5599,84.35986,90.96647,0.5412681,0.1037559,0.003629088,1.050118,79.84673,88.10009,
0.0107836,0.5430639,0.1078165,-0.1688211,359.566,84.34433,90.97459,0.5413227,0.1038618,0.003592968,1.048636,79.84575,88.09465,
0.0112457,0.5432067,0.1078144,-0.1687076,359.5375,84.36833,91.01447,0.5412729,0.1038337,0.003781676,1.053683,79.83965,88.09345,
0.0122493,0.5431268,0.107873,-0.1687208,359.5871,84.37396,90.96291,0.5414569,0.1038067,0.003711104,1.024955,79.86436,88.08079,
0.0112901,0.5428112,0.108004,-0.1685781,359.5154,84.39539,91.01508,0.5415115,0.1036013,0.003712296,1.039591,79.8438,88.06963,
0.0097994,0.5424416,0.1081414,-0.1685427,359.4962,84.39684,91.04877,0.5415158,0.1037259,0.003725767,1.04729,79.84885,88.06337,
0.0111906,0.5421829,0.1083484,-0.1684144,359.5291,84.43275,91.08634,0.5415616,0.1037334,0.003679514,1.044833,79.85991,88.04877,
0.0105761,0.5422542,0.1085699,-0.1682601,359.2066,84.45736,91.13969,0.5415819,0.1037399,0.003690243,1.032007,79.85878,88.03894,
0.0111039,0.5424302,0.1083511,-0.1678921,359.459,84.47532,90.88499,0.5414808,0.103781,0.003764391,1.035047,79.85979,88.03487,
0.0112479,0.5423951,0.1087584,-0.1680025,359.2689,84.55105,91.22623,0.5414808,0.1036825,0.00367403,1.028755,79.85864,88.00676,
0.0110589,0.5424953,0.10837,-0.1675172,359.3588,84.58774,91.24517,0.541477,0.1037195,0.003701091,1.007373,79.86273,87.97487,
0.0112723,0.5422733,0.1081712,-0.1672024,359.3765,84.69635,91.05743,0.5415745,0.1035674,0.003577471,1.009235,79.87457,87.91704,
0.0110008,0.5420868,0.1084959,-0.1669395,359.2029,84.76369,91.13935,0.5415707,0.1036075,0.003562689,0.9929287,79.8868,87.85943,
0.0120666,0.5421827,0.1082467,-0.1670383,359.3022,84.79302,91.21922,0.5416377,0.1036298,0.00357461,0.9758815,79.89368,87.81619,
0.0119354,0.5423105,0.1082791,-0.1673162,359.2564,84.74284,91.08904,0.5416389,0.1035391,0.003542423,0.9570497,79.88756,87.78626,
0.0101282,0.5423427,0.1081485,-0.1678476,359.4918,84.65527,91.14474,0.5417328,0.1036119,0.003576756,0.9530091,79.90086,87.75899,
0.0103026,0.5424881,0.1081181,-0.1676837,359.4601,84.65108,90.98419,0.5417745,0.1035349,0.003532171,0.9431022,79.89516,87.72334,
0.0108577,0.5421865,0.1083027,-0.1677017,359.3962,84.67907,91.09492,0.5417058,0.1036537,0.003571987,0.9262601,79.90436,87.66801,
0.0118807,0.5423324,0.108224,-0.1676259,359.4451,84.66031,91.12057,0.5417414,0.1035702,0.003548145,0.9028432,79.91043,87.6346,
0.0108825,0.5425727,0.1080974,-0.1674719,359.4462,84.66083,90.97424,0.5416892,0.1036389,0.003584385,0.9065627,79.88361,87.58178,
0.0115572,0.5426023,0.1079938,-0.1675727,359.4294,84.65574,90.98121,0.5418329,0.1035505,0.003467917,0.8896798,79.89237,87.56134,
0.0109849,0.5425785,0.1079539,-0.1675781,359.4486,84.65771,91.01011,0.541898,0.1034441,0.003487587,0.8844609,79.88785,87.52217,
0.0101387,0.54265,0.1079116,-0.1676648,359.4398,84.64909,90.99148,0.5418437,0.1033946,0.003556013,0.8771962,79.89133,87.48974,
0.0112904,0.5426636,0.1079286,-0.1676766,359.5125,84.68179,90.91988,0.5416708,0.1034456,0.003655672,0.8686336,79.88174,87.46934,
0.0111736,0.5429633,0.1077906,-0.167994,359.5836,84.63984,90.97626,0.5417182,0.103574,0.003647566,0.9224039,79.88589,87.41096,
0.0110228,0.5435336,0.1076881,-0.1679612,359.5329,84.6707,90.95037,0.5417581,0.1035326,0.003611326,0.8666184,79.88763,87.45171,
0.0115637,0.5440621,0.1075197,-0.1681221,359.8373,84.6031,90.87232,0.5416298,0.1035649,0.003679991,0.8898199,79.88375,87.45789,
0.0104724,0.5442493,0.1074252,-0.1679327,359.7142,84.59569,90.80227,0.5415347,0.103525,0.00379324,0.8828881,79.88998,87.45541,
0.011177,0.5438449,0.1073489,-0.1679114,359.7424,84.58923,90.73355,0.5416005,0.1037143,0.003803253,0.8715316,79.89452,87.45104,
0.0112247,0.5431232,0.1076408,-0.167861,359.6929,84.59286,91.14631,0.54181,0.1036544,0.003720164,0.8696514,79.88921,87.45043,
0.0124145,0.5436101,0.10739,-0.1678177,359.6884,84.61372,90.85441,0.5416591,0.1037338,0.003799438,0.86502,79.88804,87.46233,
0.0110106,0.5432642,0.1075617,-0.1679057,359.7075,84.59917,90.90714,0.5417378,0.1036332,0.00366497,0.8746278,79.88962,87.46224,
0.0112504,0.5436945,0.1073183,-0.1680632,359.7371,84.59243,90.93076,0.5416408,0.1036683,0.003730059,0.8597943,79.88889,87.48074,
0.0277262,0.5437002,0.1074314,-0.1682881,359.7542,84.57176,90.91782,0.5418468,0.103568,0.003640532,0.856623,79.87986,87.47949,
0.0129912,0.5437458,0.1075687,-0.1684031,359.7514,84.57088,90.97598,0.5418012,0.10365,0.003733516,0.8510148,79.88493,87.48882,
0.0097668,0.5437243,0.1075709,-0.1684734,359.7956,84.55651,90.92138,0.5417926,0.1036105,0.003743887,0.8460521,79.87448,87.48977,
0.0099485,0.5436215,0.107649,-0.1684932,359.8013,84.55605,90.98387,0.5417745,0.1036633,0.003769755,0.839503,79.88281,87.55666,
0.0105178,0.5437148,0.1075958,-0.1685194,359.7958,84.55141,90.94785,0.5417166,0.1036034,0.003759146,0.8504717,79.88731,87.60644,
0.0094925,0.5436606,0.1076177,-0.1686063,359.802,84.5423,91.00128,0.541642,0.1037459,0.003795147,0.8576835,79.89127,87.6983,
0.0102567,0.5436761,0.1077148,-0.1686195,359.8176,84.53359,90.98485,0.5416358,0.1036255,0.003784299,0.8538291,79.87586,87.70258,
0.0092158,0.5433569,0.1078599,-0.1686995,359.8571,84.51506,91.0433,0.5415375,0.1036564,0.003896117,0.8621937,79.8869,87.75345,
0.0094746,0.5432391,0.1079868,-0.1688392,359.8504,84.47407,91.07941,0.5415034,0.1036658,0.003855109,0.854198,79.88175,87.77602,
